,Tweet,anger,disgust,fear,happiness,like,sadness,surprise
2562,"knp Stella cantik? krn Stella gak jelek, yang jelek yang baca bot ini :3",0,1,0,0,0,0,0
4022,"Cinta yang datang karna fisik semata takkan bertahan lama, namun cinta yang menilai karena hati justru akan abadi",0,0,0,0,0,1,0
165,Aminn ya semoga aku bisa jadi yang lebih baik buat kamu sama orang disekitar aku,0,0,0,1,0,0,0
2841,sayang kalian banget aku tuh @BTS_twt yang happy terus yaa kaliannn!,0,0,0,0,1,0,0
2261,"Wish me luck  mau teen age green ver, semoga 2020 menjadi tahun yang lebih baik untuk kita semua ",0,0,0,1,0,0,0
807,"Ini gua lama-lama koleksi nyamuk mati dah, banyak bener yang kena tabok []",0,0,0,1,0,0,0
3346,"Percayalah, bukan pengkhianatan yang akan mengakhirkan kita, namun pertemanan abadi yang akan menemani kita hingga akhir hayat.",0,0,0,0,1,0,0
3598,2020 semoga gk ada orang yang baru ijo langsung pencet klakson lg aamiin,0,0,0,1,0,0,0
2469,"Tak ada harap lebih 2020, selain semoga Tuhan beri keselamatan pada siapapun dengan apa yang ada saat ini.",0,0,0,0,0,1,0
1197,Semoga bisa menjadi manusia yang lebih berguna Aamiin y Allah,0,0,0,1,0,0,0
3797,"Selamat tahun baru juga, Guntur! Semoga di tahun ini banyak kebahagiaan yang dateng ya!",0,0,0,1,0,0,0
1105,Kekasih yang baik adalah seseorang yang bersedia meminjamkan bahunya untuk kekasihnya di saat menangis.,0,0,0,0,0,1,0
1797,Cinta sejati adalah ketika hatimu dan pikiranmu mengatakan hal yang sama. #CintaTop,0,0,0,0,1,0,0
1813,2020 day 1 // jamming serentak dgn 30 band yang hebaaat!! Mantul!!,0,0,0,1,0,0,0
1599,"Kasihan warga DKI, gara2 banjir banyak orang yang tidak tidur semalaman.",0,0,0,0,0,1,0
3936,Iya vilnus 1. Perum pertama yang pasti banjir setelah permai. Semoga temen maneh ada yg evakuasi,0,0,1,0,0,0,0
2009,"// semoga yang sakit cepat sembuh, yang sedih cepat merasakan bahagia ",0,0,0,0,0,1,0
2581,"aku kira aku orang yang paling bajingan dan berdosa, oh ternyata ada lagi yang lebih parah",0,0,0,0,0,1,0
2121,"Semoga yang kebanjiran segera dapat pertolongan, dan banjirnya segera surut yaa",0,0,0,0,0,1,0
3022,"aku optimis ke hal2 yang laen, utk yg satu ini maaf aku tau kemampuanku dewe hehe",0,0,0,1,0,0,0
1523,"Stay safe ya buat kawan² yang terdampak banjir , semoga cepet surut  & bisa beraktifitas seperti sedia kala ",0,0,0,0,0,1,0
240,"Cari duit yang banyak, lulus kuliah, bb turun dan bisa beli baju dengan mudah :(",0,0,0,1,0,0,0
3945,"nah padahal awalnya dia yang bilang kaya gitu, tiba tiba dia yang baper sendiri.",1,0,0,0,0,0,0
2090,"Barangkali kau yang tak pernah mau belajar, dan enggan mengakui bahwa sikapmu memang salah. #BRORIVAICenter",1,0,0,0,0,0,0
65,Terimakasih Tuhan atas segala pertolonganmu.. tetap mengucap syukur dan melupakan segala hal2 buruk yang pernah terjadi sebelumnya,0,0,0,1,1,0,0
3864,"Andai ku tahu kapan tiba ajalku, aku takut akan semua dosa-dosaku yang terus membayangiku",0,0,1,0,0,0,0
3838,"Temen-temen yang kena #Banjir tetap berhati-hati ya, utamakan keselamatan kalian & keluarga ",0,0,1,0,0,1,0
1507,happy new year yang selalu setia menemani pasang surut kehidupan di 2019 @ayunqrrt @Banesyafatiha,0,0,0,1,0,0,0
1100,"Ya Tuhan, semoga dia menjadi yang terbaik dalam hidupku.",0,0,0,1,1,0,0
2770,buat yang daerahnya kena banjir stay safe ya teman teman dan semoga airnya cepat surut :) Aamiin,0,0,0,0,0,1,0
4150,"Nyalahin anies nyalahin jokowi,elu yang salah sendiri tolol kelakuan jorok buang sampah di got",1,0,0,0,0,0,0
3967,selamat datang 2020 yang terbaik yak di 22 !!,0,0,0,1,0,0,0
1526,“Seorang pasangan yang hebat adalah pasangan yang mampu setia terhadap pasangan yang telah dipilihnya.”,0,0,0,0,1,0,0
1975,yang daerah nya kebanjiran semoga stay safety huhu ngeri bgt ada yang sampe naik genteng biar gak kelelep,0,0,0,0,0,1,0
3251,"Hahaha. Tapi awie sendiri yang pesan suruh behave ""kita masuk tv, jangan lompat² haa""",0,0,0,1,0,0,0
4014,Gaada yang mau giveaway earphone buat ip7 keatas apa ya Allah sepi banget hidupku gada irpon.,0,0,0,0,0,1,0
432,Masalahnya calon2 yang fifa bagi tu tah siapa2. Tiba2 kata dia dengan laki tu otw pulak halahhhh,0,0,0,1,0,0,0
563,Malang terlalu keras buat aku yang qalem qalem aja:v,0,0,0,0,0,1,0
316,Selamat Tahun Baru! Semoga pengalaman 2019 jadi pembelajaran hidup yang berharga untuk masa depan.,0,0,0,1,0,0,0
1546,Ikut prihatin dengan warga yang terdampak Banjir. Semoga cepat surut.,0,0,0,0,0,1,0
3323,"Tuhan..jagalah ia yang jauh disana, lindungi tiap detik hidup yang ia lewati,sayangi dia melebihi engkau menyayangiku.",0,0,0,0,1,0,0
2166,Terimakasih telah mengajarkan ku apa arti sebuah perjuangan dan bersyukur atas apa yang kita miliki.,0,0,0,1,0,0,0
451,TERIMAKASIH ILMUNYAAAA  Semoga taun ini bisa keterima di jurusan + ptn yang diinginkan. smangat wanda!,0,0,0,1,0,0,0
1070,"Happy new year, Aruru! Semoga hal baik yang datang di 2020 ini.",0,0,0,1,0,0,0
2880,Ikan Ganteng! yang protes gue YADONGIN!!!! wkwkwk. ヽ(^。^)ノ,0,0,0,0,0,0,1
2618,ini rame bgt pada kangen kangenan.. terus apa tidak ada yang kangen aku apaa?.g,1,0,0,0,0,0,0
2391,"Stay safe teman teman yang terkena musibah banjir, semoga lekas surut",0,0,0,0,0,1,0
1615,"Semoga selalu sehat dan bahagia, dan bisa kuliah di ptn yang diimpikan",0,0,0,1,0,0,0
226,welcome 2020 semoga menjadi lebih baik dan apa yang di harapkan tercapai,0,0,0,1,0,0,0
703,Selamat pagi tetap semangat buat yang hari ini bekerja dan yang libur selamat menikmati liburnya,0,0,0,1,0,0,0
2142,"Ngapain aja, yang penting aku dapat fb. Aku ambis!!!!!!",0,0,0,1,0,0,0
3119,Semoga diberi ketabahan warga yang terkena banjir. Selamat bekerja dengan selamat para petugas yang menangani,0,0,1,0,0,0,0
353,Hanya ingin diberi kekuatan yang lebih aja untuk 2020:))),0,0,0,1,0,0,0
494,"rindu yang selalu tumbuh ,hingga menjadi candu.:')",0,0,0,0,1,1,0
642,Semangat untuk tim-tim yang membantu proses evakuasi korban banjir Jabodetabek ,0,0,0,1,0,0,0
1970,Berdoa hujan supaya ga ada yang maksiat padahal maksiat lebih enak kalo lagi hujan.......,0,0,0,0,0,1,0
1036,"Selamat ya eve, akhirnya saudara saya ada yang jagain, mares tolong jagain eve ya",0,0,0,1,0,0,0
917,Ya Allah semoga cepet reda banjirnya stay safe yang dijakarta dan sekitarnya,0,0,0,0,0,1,0
1592,Happy new year!! Semoga ada di tempat yang kering! ,0,0,0,1,0,0,0
3304,"Dan yang pergi, sampai jumpa lagi saat aku tak lagi terpuruk dan menangisi.",0,0,0,0,0,1,0
2434,"be happy terus ya kaak, sehat sehat terus !!! semoga 2020 jadi tahun yang baik <33",0,0,0,1,0,0,0
1341,"Semoga 2020 semoga semoga yang baik sukses, skripsi lancar,wisuda, pasangan belakangan aja tapi tetap jalan hehe ",0,0,0,1,0,0,0
2118,kok Sama Sih kak aku punya utang 9 hari dan baru empat hari yang lunas,0,0,0,0,0,0,1
4146,Waw pakabs besok yang pada ngantor sanah? Semoga cepat surut ya gess,0,0,0,0,0,1,0
3928,Amiiiinnn amiiiinn! Selamat tahun baru eonnie♡ doa yang sama untuk eonnie,0,0,0,1,0,0,0
3295,Jakarta kayanya rame Wisata Maritim Tahun Baru. Bangsa yang besar adalah bangsa yang basah. Semoga bahagia!!,0,0,0,1,0,0,0
1516,"Terimakasih bocah yang selalu di bilang kembar sama aku, tapi aku ngga mau gegara kamu lebih cantik :(",0,0,0,0,1,0,0
554,"dari jam 12 malem hujan gaberenti cuyyy take caree guyyss,  yang daerahnya suka banjir hari2 yaaa",0,0,1,0,0,0,0
2595,Bismillahirohmanirohim Happy New Year 2020 di tahun yang baru dengan semua lembaran baru semoga di berkahi Allah amin,0,0,0,1,0,0,0
719,Semoga 2020 jadi tahun yang lebih baik dari tahun tahun sebelumnya,0,0,0,1,1,0,0
291,"Aku ingin kamu yang dulu, dulu yang selalu mencintai dan mengerti aku dengan tulus.",0,0,0,0,1,0,0
1627,Terimakasih 2019 sudah menjadi tahun yang berkesan untukku. Jatuh dan gagal yang aku rasakan menjadi pembelajaran sendiri untukku,0,0,0,1,0,0,0
1354,Semoga kota yang terkena bnjir cepat surut yaallah #Banjir,0,0,0,0,0,1,0
3145,yang banjir dom mana ajaaa??? cepet surut ya!!!,0,0,0,0,0,1,1
46,temen gua yang tbtb dm mau ngasih slayer sebong WKWKWK lov u anak kuliahan @dikeyumey17,0,0,0,0,1,0,0
1649,apaaa yang salah sama kita emang?! :((,1,0,0,0,0,1,0
1791,"selamat pagi 2020, jadilah pendengar yang baik, bukan tukang julid yang baik",0,0,0,1,0,0,0
2180,"Selamat tahun baru 2020 juga yel, semoga lancar di tahun yang baru ini ya semua urusan",0,0,0,1,0,0,0
2128,"Tuhan, sampaikanlah aku di masa dewasa yang mapan dan sejahtera, yang membanggakan orang tuaku. Aamii",0,0,0,0,1,0,0
789,Selamat tahun  baru ya buat kalian yang gak ada ucapan selamat tahun baru,0,0,0,1,0,0,0
2870,"brooooooo 2020 ini tuh 366 hari, kenapa banyak yang pede nulis 1/365 sih:((",0,0,0,0,0,0,1
3360,"Kebiasaaan, taunya yang lain hhh anyway happy new year cica! Have a wonderful year ahead ",0,0,0,1,0,0,0
408,ah mls deh rameeee. ntar kalo salah aku yang kena sksjushdv mending kita sarapan,0,0,1,0,0,0,0
302,Ingin bertemu. Duduk bersama. Lalu bercerita tentang semua yang aku lalui tanpamu. Aku rindu.,0,0,0,0,1,0,0
3502,"enak, tp matchanya ga nendang. yang banana plis enak bangeeeett",0,0,0,0,1,0,0
2739,Kasihan kalian yang pada nungguin dispatch sedari kemarin ga krasa kan kalian lumutan setahun...,0,0,0,0,0,1,0
3471,"Ngapain ngurusin orang, mending ngurusin diri sendiri. Soalnya udah banyak yang bilang gendut",0,1,0,0,0,1,0
919,"Seneng banget, liburan hari ini banyak orang tua yang bawa anaknya pegi ke taman ataupun museum. Rame bocill",0,0,0,1,1,0,0
2478,Happy new year juga Mina! Semoga apa yang kamu semogakan akan mulai berproses di tahun ini :),0,0,0,1,0,0,0
3544,Terima kasih untuk semua yang sudah membersamai selama 2019. Semoga kalian dan kita semua baik2 saja,0,0,0,1,0,0,0
3027,"Makasih wanita yang aku harapkan nanti nya bersamaku selamanya, insya Allah ",0,0,0,0,1,0,0
738,"Semoga yang daerahnya terdampak banjir, semuanya selamat dan baik-baik saja",0,0,0,0,0,1,0
3802,Yaudah. Kamu yang jadi anak tiri kalo gitu. Biar aku bisa marah marahin,1,0,0,0,0,0,0
3297,2020 : semoga ada kejutan positif yang dapat merubah hidup ,0,0,0,1,0,0,0
2257,Selamat tahun baru! Semoga 2020 membawa yang bahagia2 ya~,0,0,0,1,0,0,0
2319,"Kita perlu manusia ""Umar"" diantara manusia ""Abu Jahal"" yang kian marak muncul akhir-akhir ini",0,1,0,0,0,0,0
3510,"Semoga yang rumahnya kebanjiran, airnya cepat surut. Stay safe gan ",0,0,0,0,0,1,0
1193,"Harap tahun baru ni bodo kena bayar la, tidak kalau free ramai sangat yang nak. Hahaha",0,0,0,1,0,0,0
323,"ketika punya kamar mandi cuma satu, yang pingin poop warga serumah...akhirnya memanfaatkan banjir",0,0,0,0,0,1,0
3170,"Walaupun kamu tidak tahu ada seseorang yang begitu mencintaimu, tapi aku tetap berusaha untuk mencintaimu dalam diam",0,0,0,0,1,0,0
556,"Mengungkapkan sesuatu gak harus dengan yang bagus tapi ribet, kadang"" yang simpel/minimalis juga keren",0,0,0,0,1,0,0
1696,Eh eh yang terakhirnya gausah pake acara senyum senyum dong? Apa ga kasian sama hati gue???,0,0,0,0,0,1,1
2163,"Liat berita banjir ada dimana mana, Kalo dah gini siapa yang patut disalahkan?",1,0,0,0,0,0,0
3229,Adakah yang sudah membuka tahun 2020 dengan patah hati?,0,0,0,0,0,1,0
877,Terimakasih juga untuk Marion Ojol yang udah mengisi acara dengan sangat baikk,0,0,0,1,0,0,0
4127,Wish for 2020 hanya pengen bahagia tanpa perlu kawatir sama sesuatu yang g penting,0,0,0,1,0,0,0
1884,"Tagal ko na hinahanap kung sino yang vexer na yan. Thanks, Gem! Maasahan ka talaga char hahahaha",0,0,0,1,0,0,0
2417,"Ya Allah, jadikan aku sebagai orang-orang yang selalu bersyukur atas kejadian dan anugrah yang Engkau beri.",0,0,0,0,1,0,0
2342,Terima kasih Ya Allah atas rizky yang kau berikan terhadap kami keluarga dan orang-orang yang kami sayangi,0,0,0,1,1,0,0
1707,"Kebanggaan kita yang terbesar adalah bukan tidak pernah gagal, tetapi bangkit kembali setiap kali kita jatuh.",0,0,0,0,1,0,0
1631,"Balik solo saat tahun baru adalah pilihan yang salah -,-",1,0,0,0,0,1,0
829,"stay safe teman teman yang sedang kebanjiran, doa baik semoga cepat surut",0,0,0,0,0,1,0
2963,weh semalam ada tau yang naik kereta dia hon pastu ckp “tengah service ke” babi kurang ajar betul ,0,0,0,0,0,1,0
4176,Semoga Allah menggantikan rizki yang tertunda di 2019. Amiinn,0,0,0,1,0,0,0
3354,"Memasuki 2020 ini semuanya pada naik, yang masih sama dan tetap cuma perasaanku padamu.",0,0,0,0,1,0,0
69,heheh semangat gaes yang besok berangkat:))),0,0,0,1,0,0,0
2799,"Aku memang bukan yang terbaik untukmu, tapi kamu tak pernah tau bahwa diriku sangat mincintaimu setulus hatiku. Teens_Rika",0,0,0,0,1,0,0
1022,"tahukah anda , ramai yang berharap untuk menjadi gadis comel yang telah mencuri perhatian anda, HAHAHAHA",0,0,0,1,1,0,0
347,"Nggak papa yang penting semangat aja gapainya, tapi siapin hati juga buat kalo ketolaknya nder! Semangat terus!",0,0,0,0,1,0,0
3068,2020 banjir dimana mana -_- dan yang  di salahin siapa coba tebak ? Pasti jawabanya sudah ada di pikiran anda,0,0,0,0,0,1,0
1090,"Cinta akan menggilas setiap orang yang mengikuti geraknya, tetapi tanpa gilasan cinta, hidup tiada terasa indah",0,0,0,0,0,1,0
2989,"yang aku mau hanya kamu satu, yang ku cinta kamu... satu",0,0,0,0,1,0,0
4007,yang kena banjir..... hpnya plastikin dulu ya astaga gw yg nangis ntar kalo hp kalian kena aer,0,0,0,0,0,1,0
2684,Hahaha thank you juga kawan kawan diyana yang selalu buat diyana happy ,0,0,0,1,0,0,0
2235,Pokoknya di twitter non pendukung gubernur yang sekarang udah paling bener aja pikiran dan pendapatnya. Yang laen salah..,1,0,0,0,0,0,0
3976,Wkwkkwwkw lama tak bersua rani sudah mulai pinter menghubungkan suatu permasalahan yang ada ya hahhaa,0,0,0,0,1,0,0
3171,"Awal yang baik, semoga bertemu dengan yang baik.",0,0,0,1,0,0,0
1617,"Semangat, mas! Tebar senyum untuk kami di Bekasi yang kebanjiran.",0,0,0,1,0,0,0
416,"ada yang bilang bahagia itu sederhana, bahagia itu istimewa yang sederhana itu rumah makan padang :(",0,0,0,0,1,0,0
3601,Selamat tahun baru 2020 semoga di tahun yang baru bisa lebih baik dari tahun sebelumnya banyak yang sudah terjadi,0,0,0,0,1,0,0
3100,"Tunggu kabar dari dispatch ya, ini aku lagi takut keluar rumah takut banyan media yang datang;(",0,0,1,0,0,0,0
655,"Selamat tahun new 2k20, semoga menjadi tahun yang baik. ",0,0,0,1,0,0,0
2493,"Itu yang kita nak ya. Self dependent gituuu, tidak jatuh dek kecaman netizennnnn hahahahaha",0,0,0,1,0,0,0
3685,Aku hanya ingin bersama orang yang bener-bener sayang sama aku dan takut kehilangan aku. â™¥ï¸ ##BotZidanCreative,0,0,0,0,1,0,0
344,"Dytl hy ubab a.k.a @mardvelx semoga di tahun yang baru ini membawa berkah bagi hidup u, semangat ea ",0,0,0,1,0,0,0
3024,"Disaat lagi sibuk2nya banyak yang ngechat, saat lagi boring2nya gak ada yang ngechat. Emang perfect!",0,0,0,1,0,0,0
1424,"Enggaa:(( iyaa kasiann, aku yang liat langsung pun takut:”)",0,0,1,0,0,1,0
3667,aaaaaaa apa ya hashtagnya ga ada yang bikin? #.1000DaysWithLucas aja apa ya????,0,0,0,0,0,0,1
1055,haaaaaa  apa yang aku tgk ni ! em effect dia dh mcam bunga api new year dh,0,0,0,1,0,0,0
942,Ya Alhamdulillah uda surut karena tahun 2019 banjir sampe ada yang meninggal .. semoga baik baik semua ,0,0,0,1,0,0,0
2948,Awal tahunku di awali dengan menjadi pribadi yang lebih baik lagi dan stay happy for single relationship for me,0,0,0,1,0,0,0
2895,2020? Semoga apa yang sudah dibangun di 2019 tidak hilang di 2020,0,0,0,1,0,0,0
2871,"Orang bilang ""masih banyak ikan di laut"", tapi buatku cuma kamu yang berenang-renang di hatiku",0,0,0,0,1,0,0
1033,"Hshshhshs jangan diharap mbak, ntar dia minta maaf lagii, aku yang nangis :((",0,1,0,0,0,0,0
486,"Memang enak yang versi pc. Saya gakpunya pc, sudah lama gak main diner dash.",0,0,0,0,0,1,0
3305,"Sejak bang roma bacain tadi malam, kalo ada yang melakukan berarti sejak itu ditetapkan wkwk",0,0,0,0,1,0,0
392,Kenapa si aku selalu insecure dan orang lain yang menguatkan. Ada apa dengan diriku !,1,0,0,0,0,0,0
373,Minta doanya ya teman2 semoga kita semua diberikan yang terbaik ditahun ini!!! ,0,0,0,0,1,0,0
3356,Semoga yang terkena banjir cepet surut yaaa. Semangat temen temen semuanya!!!,0,0,0,0,0,1,0
3082,cherrion met tahun baru! semoga yang semoga semoga! semoga cherry bisa gibah sama nabkko terus. ,0,0,0,1,0,0,0
2733,Selamat taun baru dari aku yang belum pernah taun baruan di titik nol sama tugu jogja :),0,0,0,1,0,0,0
3816,"Hallo 2020, semoga bukan umur doang ya yang semakin tua, semoga kedewasaan juga semakin tumbuh.",0,0,0,0,1,0,0
1035,2020 yok selamat datang tahun yang harus membuat semuanya menjadi luar biasa umur 22 be nice year.,0,0,0,1,0,0,0
4079,"Terimakasih untuk keindahan yang kau hadirkan, terimakasih untuk kenangan yang kau tinggalkan. #SpiritHadrian",0,0,0,1,0,0,0
3283,"Aku tak punya otak, aku tak punya harta, yang kupunya hanyalah hati yang setia tulus padamu",0,0,0,0,1,0,0
2785,"""Tidak ada satupun sifat yang diberikan Tuhan kepada kita, yang tidak pernah berguna.""",1,0,0,0,0,1,0
2104,"Tampak hebat lagi, semua yang terbaik untuk tahun 2020.",0,0,0,1,0,0,0
1347,""" Tunggu aku,  aku akan datang kembali,  karena hanya kamu yang aku cintai""",0,0,0,0,1,0,0
1443,"Mantapp, memang rebahan salah satu cara menikmati liburan yang asiik:(",0,0,0,0,1,0,0
1406,Jika kamu tidak disibukkan dengan hal yang bermanfaat. Maka kamu akan disibukkan dengan malas dan kemaksiatan,0,1,0,0,0,0,0
1196,2020 semoga temen-temenku ga ada lagi yang boong bilang otw padahal masih rebahan,0,0,0,1,0,0,0
2729,"Stay safe buat temen"" yang kena musibah banjir, semoga segera surut",0,0,0,0,0,1,0
209,"“aku tidak menangis karena sedih, ini hanya karena angin yang membuat mataku berair” – I miss u",0,0,0,0,0,1,0
2239,Karena masih banyak wilayah yang masih terendam jadi dipadamkan listriknya :(,0,0,0,0,0,1,0
2610,"Banyak yang bilang ""dewasa"" tapi selalu mengkotak kotak kan dewasa harus begini dan begitu...",1,0,0,0,0,0,0
141,Seru deh liat bot twt yang ameh2 menanggapi banjir dki wkwkwk,0,0,0,1,0,0,0
3652,"""Makanlah yang banyak, sebanyak2nya dan tumbuhlah menjadi laki2 yang hebat!""- Kushina Uzumaki #BOT",0,0,0,1,0,0,0
303,"semangat Ka, semoga nanti dpt yang sesuai dg passion kaka, jd ttp enjoy nantinya,.",0,0,0,1,1,0,0
648,"Semoga tahun 2020 ni diberikan kesihatan yang baik,dimewahkan rezeki dan dipermudahkan urusan.Selamat maju jaya",0,0,0,1,0,0,0
2132,Awal tahun yang berat bagi saudara-saudara yang terkena banjir. Semoga dalam lindungan Tuhan. Amin.,0,0,0,0,0,1,0
3392,Ada this one bakery ni i pergi tadi sedappppp gila nutella pod diaaaaa andddd cake dia semua yang modern erghhhh ,1,0,0,0,0,0,0
479,"Hey kamu yang disana , Miss you so much :') ",0,0,0,0,1,0,0
1040,"baik, yang semangat ya kak biar kami cepat bisa menikmati paket data kami :'))",0,0,0,1,0,0,0
1425,"Doaku hari ini: Tuhan, tetapkan aku dalam keimanan yang kokoh, datangkanlah kebaikan dan jauhkanlah segala keburukan.",0,0,0,1,1,0,0
2340,Mereka bilang susah untuk kita melupakan cinta pertama.Tapi kenapa masih ramai yang melupakan ibubapa mereka?,0,0,0,0,0,1,0
1848,Aku lelah meributkan hal sepele yang sebenarnya tidak berpengaruh. Rindumu mengubah segalanya jadi abu-abu.,0,0,0,0,0,1,0
984,"kayak kolam renangkan yang kayak cuma ada kotoran2n dikit di dasarnya :""D",0,1,0,0,0,0,0
3095,"hari pertama di 2020 dibikin marah sama banjir, mati lampu, dan sinyal telkomsel yang kek anjing",0,0,0,0,0,1,0
2403,"Semoga di 2020, yang punya utang sama gua cepet dibayar. Aamiin.",0,0,0,1,0,0,0
424,Untuk memeriahkan datengnya tahun yg baru dan untuk menyemangati supaya lebih baik lagi di tahun yang  baru #SelamatTahunBaru2020,0,0,0,1,0,0,0
454,Waktu adalah hal yang mengerikan… seba kesedihan dan kegembiraan pun akan pergi dan hilang bersamanya… (Masuyo Mamiya),0,0,1,0,0,0,0
937,Selamat tahun baru 2020.. 2020 awal dekade yang baru. Best Wishes #happynewyear2020 #JakartaDikepungBanjir,0,0,0,1,0,0,0
97,"Hfftt kuku aku kotak kotak, bukan yang agak lancip atasnya gitu:')",0,0,0,0,0,1,0
1547,"Tahun ini juara yang ke 12 untuk kita pemain ke 12, mari buktikan!!! ",0,0,0,1,0,0,0
3106,Kesempurnaan hanya milik Allah. Kita tidak perlu menjadi sempurna karena memang tidak bisa. Lakukan saja yang terbaik!,0,0,0,1,1,0,0
3662,thank youuu  semoga 2020 juga jadi tahun yang baik buat kamu yaa. makasih udah ngikutin! hehe ,0,0,0,1,0,0,0
3761,"by the way, aku nisa 05l! yang baru kenal, salkennn yaaaa! >~<",0,0,0,1,1,0,0
2440,"hahaha punyaku itu. Iya enak buat rekaman jalan"", walau sebenernya pinginnya zoom yang seri F. hahaha",0,0,0,1,0,0,0
2508,betul! kalau nak spend 1k only for foreo yang boleh pakai once a while tu macam tak worth it ,0,0,0,1,0,0,0
0,Semoga hujan segera berhenti dan teman-teman yang daerahnya sedang kebanjiran dapat segera pulih dan dievakuasi,0,0,0,0,0,1,0
1250,Ya allah kau sembuhkanlah sakit ini dengan penawar yang aku ada sekarang,0,0,0,0,0,1,0
336,"putra putri sakit hati, ayah ibu sendiri, komitmen lama mati, hubungan yang menyepi.",0,0,0,0,0,1,0
